Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Score,Customer_Segment
28403,216,5,15886,2,2,3,223,7,Potential Loyal
28404,227,3,3563,2,1,1,211,4,At Risk
28405,105,4,12401,3,2,2,322,7,Potential Loyal
28406,212,8,19452,2,4,4,244,10,Loyal / VIP
28407,186,6,18768,3,3,4,334,10,Loyal / VIP
28408,367,3,11167,2,1,2,212,5,At Risk
28409,518,8,25911,1,4,4,144,9,Loyal / VIP
28410,1,7,30017,4,4,4,444,12,Loyal / VIP
28411,954,2,3061,1,1,1,111,3,Lost
28412,72,7,18766,4,4,4,444,12,Loyal / VIP
28413,292,6,12528,2,3,2,232,7,Potential Loyal
28414,600,5,11294,1,2,2,122,5,At Risk
28415,34,7,14714,4,4,3,443,11,Loyal / VIP
28416,371,8,25317,1,4,4,144,9,Loyal / VIP
28417,404,2,6351,1,1,1,111,3,Lost
28418,489,3,9388,1,1,2,112,4,At Risk
28419,487,4,10398,1,2,2,122,5,At Risk
28420,649,1,4990,1,1,1,111,3,Lost
28421,54,5,12445,4,2,2,422,8,Potential Loyal
28422,257,5,14971,2,2,3,223,7,Potential Loyal
28423,732,2,4779,1,1,1,111,3,Lost
28424,493,2,5818,1,1,1,111,3,Lost
28425,583,4,6640,1,2,1,121,4,At Risk
28426,80,7,18484,3,4,4,344,11,Loyal / VIP
28427,0,6,12618,4,3,2,432,9,Loyal / VIP
28428,740,5,17509,1,2,3,123,6,Potential Loyal
28429,361,6,13974,2,3,3,233,8,Potential Loyal
28430,198,7,20582,2,4,4,244,10,Loyal / VIP
28431,2,6,12921,4,3,2,432,9,Loyal / VIP
28432,190,5,11491,2,2,2,222,6,Potential Loyal
28433,291,6,16865,2,3,3,233,8,Potential Loyal
28434,109,4,13961,3,2,3,323,8,Potential Loyal
28435,75,5,12348,4,2,2,422,8,Potential Loyal
28436,844,2,5025,1,1,1,111,3,Lost
28437,275,5,15094,2,2,3,223,7,Potential Loyal
28438,3,4,14680,4,2,3,423,9,Loyal / VIP
28439,28,7,16974,4,4,3,443,11,Loyal / VIP
28440,182,9,19932,3,4,4,344,11,Loyal / VIP
28441,116,5,10522,3,2,2,322,7,Potential Loyal
28442,16,8,23160,4,4,4,444,12,Loyal / VIP
28443,35,7,19392,4,4,4,444,12,Loyal / VIP
28444,82,6,21824,3,3,4,334,10,Loyal / VIP
28445,165,7,17370,3,4,3,343,10,Loyal / VIP
28446,243,9,23797,2,4,4,244,10,Loyal / VIP
28447,95,7,16149,3,4,3,343,10,Loyal / VIP
28448,3,7,16166,4,4,3,443,11,Loyal / VIP
28449,35,12,26724,4,4,4,444,12,Loyal / VIP
28450,62,5,15204,4,2,3,423,9,Loyal / VIP
28451,15,3,4316,4,1,1,411,6,Potential Loyal
28452,308,9,16294,2,4,3,243,9,Loyal / VIP
28453,585,3,11601,1,1,2,112,4,At Risk
28454,157,2,2962,3,1,1,311,5,At Risk
28455,258,3,5091,2,1,1,211,4,At Risk
28456,369,6,16840,2,3,3,233,8,Potential Loyal
28457,604,2,6065,1,1,1,111,3,Lost
28458,180,5,12602,3,2,2,322,7,Potential Loyal
28459,230,6,18780,2,3,4,234,9,Loyal / VIP
28460,39,9,17825,4,4,3,443,11,Loyal / VIP
28461,597,6,18096,1,3,4,134,8,Potential Loyal
28462,192,5,10712,2,2,2,222,6,Potential Loyal
28463,57,3,8334,4,1,1,411,6,Potential Loyal
28464,145,7,22931,3,4,4,344,11,Loyal / VIP
28465,208,6,10563,2,3,2,232,7,Potential Loyal
28466,30,5,13014,4,2,3,423,9,Loyal / VIP
28467,659,2,7077,1,1,1,111,3,Lost
28468,159,6,17194,3,3,3,333,9,Loyal / VIP
28469,397,4,14140,1,2,3,123,6,Potential Loyal
28470,263,5,12046,2,2,2,222,6,Potential Loyal
28471,525,3,4472,1,1,1,111,3,Lost
28472,148,8,21845,3,4,4,344,11,Loyal / VIP
28473,696,2,5988,1,1,1,111,3,Lost
28474,127,4,8776,3,2,2,322,7,Potential Loyal
28475,66,8,22553,4,4,4,444,12,Loyal / VIP
28476,285,9,27537,2,4,4,244,10,Loyal / VIP
28477,407,4,11488,1,2,2,122,5,At Risk
28478,415,2,2138,1,1,1,111,3,Lost
28479,192,7,16525,2,4,3,243,9,Loyal / VIP
28480,1,4,4196,4,2,1,421,7,Potential Loyal
28481,99,4,10472,3,2,2,322,7,Potential Loyal
28483,96,6,22952,3,3,4,334,10,Loyal / VIP
28484,121,7,24079,3,4,4,344,11,Loyal / VIP
28485,1154,1,4197,1,1,1,111,3,Lost
28486,117,2,2742,3,1,1,311,5,At Risk
28487,284,9,26341,2,4,4,244,10,Loyal / VIP
28488,126,5,18255,3,2,4,324,9,Loyal / VIP
28489,36,1,3210,4,1,1,411,6,Potential Loyal
28490,865,2,6590,1,1,1,111,3,Lost
28491,97,5,11648,3,2,2,322,7,Potential Loyal
28492,325,3,10882,2,1,2,212,5,At Risk
28493,219,9,26348,2,4,4,244,10,Loyal / VIP
28494,148,4,10673,3,2,2,322,7,Potential Loyal
28495,84,6,9810,3,3,2,332,8,Potential Loyal
28496,557,7,20280,1,4,4,144,9,Loyal / VIP
28497,12,10,23894,4,4,4,444,12,Loyal / VIP
28498,254,7,14776,2,4,3,243,9,Loyal / VIP
28499,49,6,13293,4,3,3,433,10,Loyal / VIP
28500,359,6,19040,2,3,4,234,9,Loyal / VIP
28501,27,7,14651,4,4,3,443,11,Loyal / VIP
28502,774,1,2786,1,1,1,111,3,Lost
28503,12,4,10347,4,2,2,422,8,Potential Loyal
28504,368,5,12104,2,2,2,222,6,Potential Loyal
28505,217,8,21539,2,4,4,244,10,Loyal / VIP
28506,521,4,14173,1,2,3,123,6,Potential Loyal
28507,80,6,19442,3,3,4,334,10,Loyal / VIP
28508,130,7,23618,3,4,4,344,11,Loyal / VIP
28509,217,2,5326,2,1,1,211,4,At Risk
28510,454,5,21008,1,2,4,124,7,Potential Loyal
28511,476,3,10105,1,1,2,112,4,At Risk
28512,782,3,9291,1,1,2,112,4,At Risk
28513,58,5,14644,4,2,3,423,9,Loyal / VIP
28514,461,4,9812,1,2,2,122,5,At Risk
28515,537,2,6069,1,1,1,111,3,Lost
28516,439,3,5216,1,1,1,111,3,Lost
28517,59,6,19520,4,3,4,434,11,Loyal / VIP
28518,23,2,4191,4,1,1,411,6,Potential Loyal
28519,89,3,12788,3,1,2,312,6,Potential Loyal
28520,54,11,25777,4,4,4,444,12,Loyal / VIP
28521,188,10,24469,2,4,4,244,10,Loyal / VIP
28522,76,6,18348,4,3,4,434,11,Loyal / VIP
28523,52,4,10835,4,2,2,422,8,Potential Loyal
28524,603,2,7133,1,1,1,111,3,Lost
28525,66,4,11915,4,2,2,422,8,Potential Loyal
28526,52,4,13783,4,2,3,423,9,Loyal / VIP
28527,125,4,5292,3,2,1,321,6,Potential Loyal
28528,80,7,21898,3,4,4,344,11,Loyal / VIP
28529,136,5,14479,3,2,3,323,8,Potential Loyal
28530,36,6,18177,4,3,4,434,11,Loyal / VIP
28531,27,5,10689,4,2,2,422,8,Potential Loyal
28532,414,3,4760,1,1,1,111,3,Lost
28533,86,5,10787,3,2,2,322,7,Potential Loyal
28534,182,6,15277,3,3,3,333,9,Loyal / VIP
28535,143,4,12621,3,2,2,322,7,Potential Loyal
28536,193,5,12452,2,2,2,222,6,Potential Loyal
28537,124,4,15408,3,2,3,323,8,Potential Loyal
28538,448,3,6912,1,1,1,111,3,Lost
28539,199,3,8648,2,1,1,211,4,At Risk
28540,314,5,15047,2,2,3,223,7,Potential Loyal
28541,216,3,5517,2,1,1,211,4,At Risk
28542,229,9,30516,2,4,4,244,10,Loyal / VIP
28543,594,3,6003,1,1,1,111,3,Lost
28544,299,5,9949,2,2,2,222,6,Potential Loyal
28545,154,4,8040,3,2,1,321,6,Potential Loyal
28546,610,3,7383,1,1,1,111,3,Lost
28547,110,5,11261,3,2,2,322,7,Potential Loyal
28548,230,3,2629,2,1,1,211,4,At Risk
28549,141,6,18150,3,3,4,334,10,Loyal / VIP
28550,435,9,23232,1,4,4,144,9,Loyal / VIP
28551,529,4,7073,1,2,1,121,4,At Risk
28552,109,6,14460,3,3,3,333,9,Loyal / VIP
28553,150,6,14902,3,3,3,333,9,Loyal / VIP
28554,39,3,10044,4,1,2,412,7,Potential Loyal
28555,62,8,23084,4,4,4,444,12,Loyal / VIP
28556,60,3,9228,4,1,2,412,7,Potential Loyal
28557,255,6,17305,2,3,3,233,8,Potential Loyal
28558,379,5,13148,1,2,3,123,6,Potential Loyal
28559,300,9,30021,2,4,4,244,10,Loyal / VIP
28560,221,7,22802,2,4,4,244,10,Loyal / VIP
28561,10,2,7708,4,1,1,411,6,Potential Loyal
28562,395,6,13671,1,3,3,133,7,Potential Loyal
28563,298,4,9945,2,2,2,222,6,Potential Loyal
28564,7,8,25201,4,4,4,444,12,Loyal / VIP
28565,404,4,10512,1,2,2,122,5,At Risk
28566,356,5,12494,2,2,2,222,6,Potential Loyal
28567,218,5,8516,2,2,1,221,5,At Risk
28568,5,3,6679,4,1,1,411,6,Potential Loyal
28569,156,6,16540,3,3,3,333,9,Loyal / VIP
28570,532,1,1485,1,1,1,111,3,Lost
28571,488,4,8300,1,2,1,121,4,At Risk
28572,65,5,12613,4,2,2,422,8,Potential Loyal
28573,336,5,18350,2,2,4,224,8,Potential Loyal
28574,123,3,10435,3,1,2,312,6,Potential Loyal
28575,176,9,31472,3,4,4,344,11,Loyal / VIP
28576,431,3,6890,1,1,1,111,3,Lost
28577,123,4,7186,3,2,1,321,6,Potential Loyal
28578,332,8,16513,2,4,3,243,9,Loyal / VIP
28579,717,2,5430,1,1,1,111,3,Lost
28580,91,5,15750,3,2,3,323,8,Potential Loyal
28581,741,4,10136,1,2,2,122,5,At Risk
28582,106,7,22839,3,4,4,344,11,Loyal / VIP
28583,69,10,20670,4,4,4,444,12,Loyal / VIP
28584,227,3,10160,2,1,2,212,5,At Risk
28585,6,6,18812,4,3,4,434,11,Loyal / VIP
28586,199,2,8219,2,1,1,211,4,At Risk
28587,598,3,7575,1,1,1,111,3,Lost
28588,124,5,14906,3,2,3,323,8,Potential Loyal
28589,12,6,15045,4,3,3,433,10,Loyal / VIP
28590,282,7,17942,2,4,4,244,10,Loyal / VIP
28591,436,6,19281,1,3,4,134,8,Potential Loyal
28592,251,3,5800,2,1,1,211,4,At Risk
28593,91,3,8458,3,1,1,311,5,At Risk
28594,337,6,22063,2,3,4,234,9,Loyal / VIP
28595,27,6,21632,4,3,4,434,11,Loyal / VIP
28596,148,7,20720,3,4,4,344,11,Loyal / VIP
28597,180,5,13835,3,2,3,323,8,Potential Loyal
28598,155,4,13114,3,2,3,323,8,Potential Loyal
28599,353,3,6686,2,1,1,211,4,At Risk
28600,107,9,28927,3,4,4,344,11,Loyal / VIP
28601,354,4,10372,2,2,2,222,6,Potential Loyal
28602,210,3,9842,2,1,2,212,5,At Risk
28603,100,2,5204,3,1,1,311,5,At Risk
28604,37,4,17522,4,2,3,423,9,Loyal / VIP
28605,23,6,20135,4,3,4,434,11,Loyal / VIP
28606,99,2,8260,3,1,1,311,5,At Risk
28607,194,6,16557,2,3,3,233,8,Potential Loyal
28608,632,3,9350,1,1,2,112,4,At Risk
28609,275,7,22733,2,4,4,244,10,Loyal / VIP
28610,6,8,29377,4,4,4,444,12,Loyal / VIP
28611,17,4,15464,4,2,3,423,9,Loyal / VIP
28612,255,5,10831,2,2,2,222,6,Potential Loyal
28613,168,2,5120,3,1,1,311,5,At Risk
28614,1299,1,5189,1,1,1,111,3,Lost
28615,365,5,14598,2,2,3,223,7,Potential Loyal
28616,139,3,11471,3,1,2,312,6,Potential Loyal
28617,83,11,25545,3,4,4,344,11,Loyal / VIP
28618,275,6,22481,2,3,4,234,9,Loyal / VIP
28619,316,10,25191,2,4,4,244,10,Loyal / VIP
28620,271,4,15985,2,2,3,223,7,Potential Loyal
28621,160,9,20773,3,4,4,344,11,Loyal / VIP
28622,362,4,9471,2,2,2,222,6,Potential Loyal
28623,873,5,13449,1,2,3,123,6,Potential Loyal
28624,55,6,18025,4,3,4,434,11,Loyal / VIP
28625,214,5,18192,2,2,4,224,8,Potential Loyal
28626,160,12,28230,3,4,4,344,11,Loyal / VIP
28627,9,3,8521,4,1,1,411,6,Potential Loyal
28628,134,4,6821,3,2,1,321,6,Potential Loyal
28629,558,2,716,1,1,1,111,3,Lost
28630,218,10,12163,2,4,2,242,8,Potential Loyal
28631,5,4,14611,4,2,3,423,9,Loyal / VIP
28632,267,5,17598,2,2,3,223,7,Potential Loyal
28633,15,8,24439,4,4,4,444,12,Loyal / VIP
28634,311,3,6739,2,1,1,211,4,At Risk
28635,106,2,7427,3,1,1,311,5,At Risk
28636,9,7,21730,4,4,4,444,12,Loyal / VIP
28637,56,3,4704,4,1,1,411,6,Potential Loyal
28638,105,3,10012,3,1,2,312,6,Potential Loyal
28639,961,2,5775,1,1,1,111,3,Lost
28640,407,3,5907,1,1,1,111,3,Lost
28641,29,6,24299,4,3,4,434,11,Loyal / VIP
28643,291,4,10044,2,2,2,222,6,Potential Loyal
28644,444,6,15614,1,3,3,133,7,Potential Loyal
28645,21,5,14880,4,2,3,423,9,Loyal / VIP
28646,819,2,3692,1,1,1,111,3,Lost
28647,865,1,1959,1,1,1,111,3,Lost
28648,293,5,11236,2,2,2,222,6,Potential Loyal
28649,290,2,5150,2,1,1,211,4,At Risk
28650,301,5,13487,2,2,3,223,7,Potential Loyal
28651,64,7,17766,4,4,3,443,11,Loyal / VIP
28652,34,8,20397,4,4,4,444,12,Loyal / VIP
28653,54,3,5954,4,1,1,411,6,Potential Loyal
28654,73,6,21109,4,3,4,434,11,Loyal / VIP
28655,370,4,14650,2,2,3,223,7,Potential Loyal
28656,64,14,44274,4,4,4,444,12,Loyal / VIP
28657,338,7,19213,2,4,4,244,10,Loyal / VIP
28658,123,7,18603,3,4,4,344,11,Loyal / VIP
28659,92,7,17957,3,4,4,344,11,Loyal / VIP
28660,26,11,25455,4,4,4,444,12,Loyal / VIP
28661,74,7,16847,4,4,3,443,11,Loyal / VIP
28662,104,5,15524,3,2,3,323,8,Potential Loyal
28663,120,10,23909,3,4,4,344,11,Loyal / VIP
28664,235,4,11476,2,2,2,222,6,Potential Loyal
28665,4,6,12061,4,3,2,432,9,Loyal / VIP
28666,211,3,9291,2,1,2,212,5,At Risk
28667,147,9,24018,3,4,4,344,11,Loyal / VIP
28668,64,4,12934,4,2,2,422,8,Potential Loyal
28669,87,3,5355,3,1,1,311,5,At Risk
28670,288,9,36006,2,4,4,244,10,Loyal / VIP
28671,191,2,1288,2,1,1,211,4,At Risk
28672,408,5,14405,1,2,3,123,6,Potential Loyal
28673,177,5,20228,3,2,4,324,9,Loyal / VIP
28674,97,4,11612,3,2,2,322,7,Potential Loyal
28675,12,4,8166,4,2,1,421,7,Potential Loyal
28676,617,3,7998,1,1,1,111,3,Lost
28677,349,6,16814,2,3,3,233,8,Potential Loyal
28678,496,8,22600,1,4,4,144,9,Loyal / VIP
28679,73,5,16714,4,2,3,423,9,Loyal / VIP
28680,111,8,20287,3,4,4,344,11,Loyal / VIP
28681,157,5,11913,3,2,2,322,7,Potential Loyal
28682,75,4,6518,4,2,1,421,7,Potential Loyal
28683,9,7,18049,4,4,4,444,12,Loyal / VIP
28684,118,3,8049,3,1,1,311,5,At Risk
28685,347,3,13072,2,1,3,213,6,Potential Loyal
28686,46,3,8715,4,1,1,411,6,Potential Loyal
28687,49,3,7660,4,1,1,411,6,Potential Loyal
28688,455,6,15586,1,3,3,133,7,Potential Loyal
28689,406,2,7729,1,1,1,111,3,Lost
28690,746,3,9830,1,1,2,112,4,At Risk
28691,81,5,14194,3,2,3,323,8,Potential Loyal
28692,27,4,17171,4,2,3,423,9,Loyal / VIP
28693,666,3,10601,1,1,2,112,4,At Risk
28694,0,6,16735,4,3,3,433,10,Loyal / VIP
28695,544,6,14901,1,3,3,133,7,Potential Loyal
28696,15,5,12841,4,2,2,422,8,Potential Loyal
28697,361,5,9194,2,2,2,222,6,Potential Loyal
28698,432,4,15168,1,2,3,123,6,Potential Loyal
28699,585,3,9553,1,1,2,112,4,At Risk
28700,196,7,24426,2,4,4,244,10,Loyal / VIP
28701,110,3,6851,3,1,1,311,5,At Risk
28702,997,2,1958,1,1,1,111,3,Lost
28703,7,11,21360,4,4,4,444,12,Loyal / VIP
28704,415,3,12453,1,1,2,112,4,At Risk
28705,65,5,12077,4,2,2,422,8,Potential Loyal
28706,112,7,21550,3,4,4,344,11,Loyal / VIP
28707,217,6,15162,2,3,3,233,8,Potential Loyal
28708,474,6,19093,1,3,4,134,8,Potential Loyal
28709,592,4,14101,1,2,3,123,6,Potential Loyal
28710,194,6,13944,2,3,3,233,8,Potential Loyal
28711,175,6,22229,3,3,4,334,10,Loyal / VIP
28712,707,1,1762,1,1,1,111,3,Lost
28713,87,7,15122,3,4,3,343,10,Loyal / VIP
28714,46,7,19362,4,4,4,444,12,Loyal / VIP
28715,152,4,15227,3,2,3,323,8,Potential Loyal
28716,173,6,17243,3,3,3,333,9,Loyal / VIP
28717,232,7,18115,2,4,4,244,10,Loyal / VIP
28718,339,9,28184,2,4,4,244,10,Loyal / VIP
28719,367,5,8345,2,2,1,221,5,At Risk
28720,25,6,16004,4,3,3,433,10,Loyal / VIP
28721,2,5,10181,4,2,2,422,8,Potential Loyal
28722,84,5,11312,3,2,2,322,7,Potential Loyal
28723,582,1,1519,1,1,1,111,3,Lost
28724,241,8,19981,2,4,4,244,10,Loyal / VIP
28725,147,7,19920,3,4,4,344,11,Loyal / VIP
28726,22,9,25881,4,4,4,444,12,Loyal / VIP
28727,240,11,24098,2,4,4,244,10,Loyal / VIP
28728,208,2,7454,2,1,1,211,4,At Risk
28729,316,2,7153,2,1,1,211,4,At Risk
28730,346,4,10016,2,2,2,222,6,Potential Loyal
28731,923,2,4211,1,1,1,111,3,Lost
28732,262,4,8346,2,2,1,221,5,At Risk
28733,348,6,18659,2,3,4,234,9,Loyal / VIP
28734,168,10,25495,3,4,4,344,11,Loyal / VIP
28735,936,2,6293,1,1,1,111,3,Lost
28736,254,3,7836,2,1,1,211,4,At Risk
28737,182,6,14930,3,3,3,333,9,Loyal / VIP
28738,243,9,29549,2,4,4,244,10,Loyal / VIP
28739,514,5,11440,1,2,2,122,5,At Risk
28740,261,4,10170,2,2,2,222,6,Potential Loyal
28741,17,7,16419,4,4,3,443,11,Loyal / VIP
28742,377,4,8161,1,2,1,121,4,At Risk
28743,330,5,17600,2,2,3,223,7,Potential Loyal
28744,92,8,27202,3,4,4,344,11,Loyal / VIP
28745,531,7,19461,1,4,4,144,9,Loyal / VIP
28746,477,4,12124,1,2,2,122,5,At Risk
28747,529,2,4757,1,1,1,111,3,Lost
28748,203,5,14419,2,2,3,223,7,Potential Loyal
28749,192,2,8247,2,1,1,211,4,At Risk
28750,119,10,22872,3,4,4,344,11,Loyal / VIP
28751,363,3,7333,2,1,1,211,4,At Risk
28752,53,10,30148,4,4,4,444,12,Loyal / VIP
28753,122,2,3666,3,1,1,311,5,At Risk
28754,77,5,6950,4,2,1,421,7,Potential Loyal
28755,390,5,6218,1,2,1,121,4,At Risk
28756,107,4,11648,3,2,2,322,7,Potential Loyal
28757,7,7,22483,4,4,4,444,12,Loyal / VIP
28758,491,6,14279,1,3,3,133,7,Potential Loyal
28759,355,8,16385,2,4,3,243,9,Loyal / VIP
28760,327,3,10266,2,1,2,212,5,At Risk
28761,340,3,7170,2,1,1,211,4,At Risk
28762,20,7,22448,4,4,4,444,12,Loyal / VIP
28763,141,5,20443,3,2,4,324,9,Loyal / VIP
28764,719,2,3204,1,1,1,111,3,Lost
28765,30,4,9589,4,2,2,422,8,Potential Loyal
28766,473,8,18847,1,4,4,144,9,Loyal / VIP
28767,89,7,23012,3,4,4,344,11,Loyal / VIP
28768,304,4,10770,2,2,2,222,6,Potential Loyal
28769,125,3,11644,3,1,2,312,6,Potential Loyal
28770,644,5,15917,1,2,3,123,6,Potential Loyal
28771,163,7,22390,3,4,4,344,11,Loyal / VIP
28772,108,4,11838,3,2,2,322,7,Potential Loyal
28773,20,2,4757,4,1,1,411,6,Potential Loyal
28774,1069,1,3158,1,1,1,111,3,Lost
28775,480,2,6022,1,1,1,111,3,Lost
28776,77,5,10067,4,2,2,422,8,Potential Loyal
28777,108,7,19390,3,4,4,344,11,Loyal / VIP
28778,110,7,18146,3,4,4,344,11,Loyal / VIP
28779,1,6,14224,4,3,3,433,10,Loyal / VIP
28780,252,3,6139,2,1,1,211,4,At Risk
28781,72,4,9800,4,2,2,422,8,Potential Loyal
28782,193,9,20459,2,4,4,244,10,Loyal / VIP
28783,402,5,12427,1,2,2,122,5,At Risk
28784,83,8,14282,3,4,3,343,10,Loyal / VIP
28785,780,3,11284,1,1,2,112,4,At Risk
28786,17,3,7341,4,1,1,411,6,Potential Loyal
28787,113,5,12236,3,2,2,322,7,Potential Loyal
28788,360,7,20825,2,4,4,244,10,Loyal / VIP
28789,190,6,18204,2,3,4,234,9,Loyal / VIP
28790,127,4,10190,3,2,2,322,7,Potential Loyal
28791,79,4,13687,3,2,3,323,8,Potential Loyal
28792,88,5,16728,3,2,3,323,8,Potential Loyal
28793,111,6,14802,3,3,3,333,9,Loyal / VIP
28794,438,4,8409,1,2,1,121,4,At Risk
28795,607,4,6536,1,2,1,121,4,At Risk
28796,1244,1,292,1,1,1,111,3,Lost
28797,707,2,2144,1,1,1,111,3,Lost
28798,217,6,22761,2,3,4,234,9,Loyal / VIP
28799,36,6,11913,4,3,2,432,9,Loyal / VIP
28800,58,5,13287,4,2,3,423,9,Loyal / VIP
28801,501,2,8164,1,1,1,111,3,Lost
28802,498,4,10895,1,2,2,122,5,At Risk
28804,111,5,16984,3,2,3,323,8,Potential Loyal
28805,908,2,4349,1,1,1,111,3,Lost
28806,42,3,8847,4,1,2,412,7,Potential Loyal
28807,87,7,19426,3,4,4,344,11,Loyal / VIP
28808,228,3,4324,2,1,1,211,4,At Risk
28809,80,5,13343,3,2,3,323,8,Potential Loyal
28810,328,5,13437,2,2,3,223,7,Potential Loyal
28811,354,8,23120,2,4,4,244,10,Loyal / VIP
28812,20,8,25921,4,4,4,444,12,Loyal / VIP
28813,205,4,9940,2,2,2,222,6,Potential Loyal
28814,139,8,22300,3,4,4,344,11,Loyal / VIP
28815,561,3,12520,1,1,2,112,4,At Risk
28816,83,8,18578,3,4,4,344,11,Loyal / VIP
28817,76,3,6268,4,1,1,411,6,Potential Loyal
28818,81,5,12069,3,2,2,322,7,Potential Loyal
28819,380,1,4043,1,1,1,111,3,Lost
28821,468,3,9613,1,1,2,112,4,At Risk
28822,61,3,10762,4,1,2,412,7,Potential Loyal
28823,232,6,15633,2,3,3,233,8,Potential Loyal
28824,546,3,7235,1,1,1,111,3,Lost
28825,8,10,35590,4,4,4,444,12,Loyal / VIP
28826,144,5,12241,3,2,2,322,7,Potential Loyal
28827,283,4,9707,2,2,2,222,6,Potential Loyal
28828,135,7,13883,3,4,3,343,10,Loyal / VIP
28829,114,6,17461,3,3,3,333,9,Loyal / VIP
28830,275,7,19301,2,4,4,244,10,Loyal / VIP
28831,149,3,6264,3,1,1,311,5,At Risk
28832,261,5,13684,2,2,3,223,7,Potential Loyal
28833,88,9,25607,3,4,4,344,11,Loyal / VIP
28834,427,5,17488,1,2,3,123,6,Potential Loyal
28835,45,7,14888,4,4,3,443,11,Loyal / VIP
28836,1130,1,4644,1,1,1,111,3,Lost
28837,214,5,9357,2,2,2,222,6,Potential Loyal
28838,99,3,7418,3,1,1,311,5,At Risk
28839,349,2,4934,2,1,1,211,4,At Risk
28840,43,9,24976,4,4,4,444,12,Loyal / VIP
28841,20,4,10230,4,2,2,422,8,Potential Loyal
28842,816,3,9336,1,1,2,112,4,At Risk
28843,175,3,9234,3,1,2,312,6,Potential Loyal
28844,139,6,17632,3,3,3,333,9,Loyal / VIP
28845,288,2,8707,2,1,1,211,4,At Risk
28846,139,7,21858,3,4,4,344,11,Loyal / VIP
28847,8,11,24972,4,4,4,444,12,Loyal / VIP
28849,530,2,1520,1,1,1,111,3,Lost
28850,90,13,35266,3,4,4,344,11,Loyal / VIP
28851,597,3,5831,1,1,1,111,3,Lost
28852,314,3,8263,2,1,1,211,4,At Risk
28853,54,6,25624,4,3,4,434,11,Loyal / VIP
28854,225,3,6421,2,1,1,211,4,At Risk
28855,66,4,10223,4,2,2,422,8,Potential Loyal
28856,57,4,12816,4,2,2,422,8,Potential Loyal
28857,33,1,593,4,1,1,411,6,Potential Loyal
28858,24,2,7443,4,1,1,411,6,Potential Loyal
28859,13,5,16607,4,2,3,423,9,Loyal / VIP
28860,2,6,17480,4,3,3,433,10,Loyal / VIP
28861,583,3,2488,1,1,1,111,3,Lost
28862,283,5,15500,2,2,3,223,7,Potential Loyal
28863,48,3,11777,4,1,2,412,7,Potential Loyal
28864,400,6,20005,1,3,4,134,8,Potential Loyal
28865,641,5,12512,1,2,2,122,5,At Risk
28866,81,4,11373,3,2,2,322,7,Potential Loyal
28867,175,4,9998,3,2,2,322,7,Potential Loyal
28868,279,8,22247,2,4,4,244,10,Loyal / VIP
28869,335,5,17677,2,2,3,223,7,Potential Loyal
28870,75,5,16733,4,2,3,423,9,Loyal / VIP
28871,55,4,8405,4,2,1,421,7,Potential Loyal
28872,499,5,14250,1,2,3,123,6,Potential Loyal
28873,644,5,14128,1,2,3,123,6,Potential Loyal
28874,133,4,11995,3,2,2,322,7,Potential Loyal
28875,347,6,21902,2,3,4,234,9,Loyal / VIP
28876,113,8,22542,3,4,4,344,11,Loyal / VIP
28877,37,6,14392,4,3,3,433,10,Loyal / VIP
28878,299,4,8089,2,2,1,221,5,At Risk
28879,40,3,10391,4,1,2,412,7,Potential Loyal
28880,565,2,5007,1,1,1,111,3,Lost
28881,123,6,8953,3,3,2,332,8,Potential Loyal
28882,62,8,24085,4,4,4,444,12,Loyal / VIP
28883,390,2,3693,1,1,1,111,3,Lost
28884,609,6,11715,1,3,2,132,6,Potential Loyal
28885,133,6,15216,3,3,3,333,9,Loyal / VIP
28886,46,5,9180,4,2,2,422,8,Potential Loyal
28887,277,2,5021,2,1,1,211,4,At Risk
28888,423,8,25440,1,4,4,144,9,Loyal / VIP
28889,248,5,15455,2,2,3,223,7,Potential Loyal
28890,96,4,12924,3,2,2,322,7,Potential Loyal
28891,94,7,16352,3,4,3,343,10,Loyal / VIP
28892,53,9,22499,4,4,4,444,12,Loyal / VIP
28893,222,3,10613,2,1,2,212,5,At Risk
28894,807,4,7258,1,2,1,121,4,At Risk
28895,411,3,9168,1,1,2,112,4,At Risk
28896,627,1,2921,1,1,1,111,3,Lost
28897,408,2,7340,1,1,1,111,3,Lost
28898,480,4,8811,1,2,2,122,5,At Risk
28899,523,4,12213,1,2,2,122,5,At Risk
28900,177,9,24740,3,4,4,344,11,Loyal / VIP
28901,202,3,10753,2,1,2,212,5,At Risk
28902,97,6,18211,3,3,4,334,10,Loyal / VIP
28903,97,4,11442,3,2,2,322,7,Potential Loyal
28904,319,4,16344,2,2,3,223,7,Potential Loyal
28905,800,5,16615,1,2,3,123,6,Potential Loyal
28906,116,6,19452,3,3,4,334,10,Loyal / VIP
28907,18,7,25395,4,4,4,444,12,Loyal / VIP
28908,26,5,15562,4,2,3,423,9,Loyal / VIP
28909,108,7,19766,3,4,4,344,11,Loyal / VIP
28910,229,5,11629,2,2,2,222,6,Potential Loyal
28911,221,5,16111,2,2,3,223,7,Potential Loyal
28912,154,5,7694,3,2,1,321,6,Potential Loyal
28913,32,4,7712,4,2,1,421,7,Potential Loyal
28914,134,2,4244,3,1,1,311,5,At Risk
28915,265,3,9087,2,1,2,212,5,At Risk
